year,month,province,roadwork_area_total,roadwork_area_rise,complete_area_total,complete_area_rise,new_area_total,new_area_rise
2011,12,天津,9075.39,26.7,2105.32,0.3,3484.21,19.7
2011,12,宁夏,4040.83,37.4,942.77,0.6,1954.46,8.1
2011,12,安徽,20744.07,17.7,3063.87,1.2,8308.17,13.0
2011,12,山东,36293.3,29.2,6226.85,22.7,14029.44,13.8
2011,12,山西,9325.63,22.7,2084.2,73.1,2838.3,2.0
2011,12,广东,36311.94,23.9,5800.52,2.5,11968.66,20.8
2011,12,广西,14448.23,19.9,2183.9,39.6,3760.22,-20.8
2011,12,新疆,5422.77,36.2,1253.27,23.7,2983.06,37.0
2011,12,江苏,40738.08,16.0,8040.88,-7.5,14721.11,7.1
2011,12,江西,8210.88,13.6,1777.42,-2.2,3308.49,41.1
2011,12,河北,26835.37,29.6,5145.32,42.3,11298.7,17.3
2011,12,河南,25280.95,24.0,5307.13,19.9,9823.23,14.1
2011,12,浙江,30318.08,27.5,4423.32,7.5,10216.94,30.3
2011,12,海南,3659.88,35.6,375.91,-38.3,1649.19,45.2
2011,12,湖北,13923.9,20.1,3083.54,21.3,5605.6,-2.1
2011,12,湖南,20746.32,23.5,3933.97,17.5,7178.86,11.4
2011,12,甘肃,3810.0,21.7,655.99,9.6,1546.59,10.8
2011,12,福建,19212.77,35.4,2614.88,16.6,7033.35,50.3
2011,12,西藏,48.73,-35.2,21.69,78.1,4.53,-73.2
2011,12,贵州,10395.27,31.5,1462.44,39.5,2912.81,1.5
2011,12,辽宁,34511.89,28.6,6359.15,41.4,12425.86,-1.8
2011,12,重庆,20397.24,19.0,3424.33,30.4,6824.36,8.1
2011,12,陕西,12179.97,22.4,1104.45,22.7,3843.17,17.5
2011,12,青海,1659.03,16.5,505.91,89.0,532.33,-24.0
2011,12,黑龙,12065.32,60.2,2992.61,13.1,7195.27,43.3
2012,1,上海,,,,,,
2012,1,云南,,,,,,
2012,1,内蒙,,,,,,
2012,1,北京,,,,,,
2012,1,吉林,,,,,,
2012,1,四川,,,,,,
2012,1,天津,,,,,,
2012,1,宁夏,,,,,,
2012,1,安徽,,,,,,
2012,1,山东,,,,,,
2012,1,山西,,,,,,
2012,1,广东,,,,,,
2012,1,广西,,,,,,
2012,1,新疆,,,,,,
2012,1,江苏,,,,,,
2012,1,江西,,,,,,
2012,1,河北,,,,,,
2012,1,河南,,,,,,
2012,1,浙江,,,,,,
2012,1,海南,,,,,,
2012,1,湖北,,,,,,
2012,1,湖南,,,,,,
2012,1,甘肃,,,,,,
2012,1,福建,,,,,,
2012,1,西藏,,,,,,
2012,1,贵州,,,,,,
2012,1,辽宁,,,,,,
2012,1,重庆,,,,,,
2012,1,陕西,,,,,,
2012,1,青海,,,,,,
2012,1,黑龙,,,,,,
2012,2,上海,10361.76,22.2,244.54,24.7,518.23,25.8
2012,2,云南,7649.27,69.3,244.59,121.2,773.83,82.3
2012,2,内蒙,10250.61,,10.44,,51.39,
2012,2,北京,8174.69,27.2,90.35,-55.0,154.09,-43.7
2012,2,吉林,6164.98,45.8,19.2,,26.37,
2012,2,四川,21727.82,27.0,1046.82,63.3,982.84,10.0
2012,2,天津,6785.91,30.1,42.3,16.0,217.62,-2.1
2012,2,宁夏,3035.49,49.2,32.05,62.2,12.5,249.8
2012,2,安徽,16881.49,55.2,481.06,22.2,1488.63,1.4
2012,2,山东,29431.1,43.0,790.0,122.0,2331.25,19.1
2012,2,山西,7198.59,31.3,53.37,6.1,118.62,77.6
2012,2,广东,28686.6,23.8,866.59,11.8,1775.62,-3.5
2012,2,广西,11975.56,12.5,409.03,57.1,743.25,27.2
2012,2,新疆,3455.97,,45.92,,38.85,
2012,2,江苏,33450.42,18.8,1481.47,31.4,2220.61,-18.4
2012,2,江西,6981.62,50.1,404.27,166.3,1034.77,97.6
2012,2,河北,19956.28,53.7,173.92,59.9,326.03,-30.6
2012,2,河南,19706.58,28.0,349.44,177.1,1171.3,41.9
2012,2,浙江,25824.13,24.4,528.92,12.6,1145.55,-25.9
2012,2,海南,3372.43,84.8,15.39,-82.9,270.53,-18.4
2012,2,湖北,9313.3,56.6,279.34,138.7,498.36,8.2
2012,2,湖南,15927.87,15.8,872.98,81.1,1240.18,84.5
2012,2,甘肃,1053.37,18.1,30.08,,79.59,327.9
2012,2,福建,16751.24,30.1,447.77,55.8,877.12,-10.9
2012,2,西藏,3.21,,,,,
2012,2,贵州,8181.82,16.0,126.46,24.2,374.55,39.8
2012,2,辽宁,26462.69,21.4,198.37,17.8,436.32,26.6
2012,2,重庆,16703.21,18.5,573.79,-5.4,628.93,-57.4
2012,2,陕西,9809.2,30.3,166.15,155.3,485.38,84.5
2012,2,青海,893.38,-19.8,,,,
2012,2,黑龙,8730.22,143.8,69.33,,26.37,35.3
2012,3,上海,10964.0,12.4,428.9,20.4,783.28,-19.8
2012,3,云南,8753.09,52.5,402.08,45.0,1549.5,54.9
2012,3,内蒙,10132.56,341.7,76.69,-4.4,517.7,67.1
2012,3,北京,9247.12,21.5,176.67,-25.4,491.21,-14.9
2012,3,吉林,4302.84,1.0,48.38,,44.38,37.6
2012,3,四川,22900.78,24.1,1402.67,39.0,1981.55,7.8
2012,3,天津,6040.57,1.6,158.83,23.2,447.12,1.5
2012,3,宁夏,3304.34,48.6,86.12,105.1,242.07,29.2
2012,3,安徽,17601.17,35.6,762.95,53.2,2234.79,2.5
2012,3,山东,31851.64,30.1,1516.47,58.6,4242.56,
2012,3,山西,7498.75,29.8,186.32,76.7,470.47,32.1
2012,3,广东,30112.97,17.3,1411.46,15.9,2974.16,-11.3
2012,3,广西,12005.05,8.6,848.9,106.0,1201.96,24.9
2012,3,新疆,4007.79,305.3,155.7,94.5,164.12,20.7
2012,3,江苏,35012.15,18.8,2201.99,29.1,4240.07,2.9
2012,3,江西,7219.91,35.8,601.28,69.8,1435.95,62.6
2012,3,河北,19402.14,20.9,666.48,26.7,1797.11,-11.0
2012,3,河南,20253.49,22.0,757.34,95.2,2554.64,17.5
2012,3,浙江,26625.53,20.0,794.85,-8.5,1870.03,-34.3
2012,3,海南,3542.03,56.2,123.87,25.7,460.69,-11.8
2012,3,湖北,10992.66,37.9,630.85,52.8,1316.08,27.4
2012,3,湖南,15386.85,3.6,1170.16,44.4,1867.64,13.0
2012,3,甘肃,2886.5,44.3,81.24,50.3,484.91,32.7
2012,3,福建,17227.35,24.4,602.7,33.7,1642.32,-14.1
2012,3,西藏,16.76,,9.23,,,
2012,3,贵州,8817.59,12.6,330.71,98.2,647.97,-18.6
2012,3,辽宁,26932.69,17.4,727.12,39.4,1740.39,-6.1
2012,3,重庆,16641.91,11.2,883.55,-1.0,1399.29,-33.2
2012,3,陕西,10243.57,24.3,405.21,146.0,884.61,41.2
2012,3,青海,1021.9,-12.0,17.81,113.5,48.97,37.3
2012,3,黑龙,8275.78,84.8,213.89,,210.74,-34.0
2012,4,上海,11277.02,11.5,601.59,15.8,948.15,-24.4
2012,4,云南,9578.42,49.1,444.99,33.6,2043.68,47.3
2012,4,内蒙,9882.69,68.6,223.92,43.4,1120.63,-16.6
2012,4,北京,9935.84,19.7,280.22,-5.8,699.38,-23.3
2012,4,吉林,5410.55,17.4,201.42,,585.66,91.9
2012,4,四川,23494.05,21.8,1568.11,30.0,2537.33,2.1
2012,4,天津,6273.25,0.8,257.44,46.3,641.43,8.8
2012,4,宁夏,3523.25,45.9,133.81,132.9,412.02,9.6
2012,4,安徽,18202.74,26.8,968.91,53.2,2722.65,-11.2
2012,4,山东,33484.2,25.5,1826.66,31.9,5721.6,-1.6
2012,4,山西,8041.75,28.5,253.81,88.7,824.29,45.5
2012,4,广东,30984.89,15.1,1715.08,7.2,3862.35,-11.6
2012,4,广西,12298.07,6.1,899.55,59.1,1349.3,-3.1
2012,4,新疆,4706.08,126.9,280.86,53.2,700.32,20.1
2012,4,江苏,35494.2,13.5,2499.51,17.6,4499.8,-24.6
2012,4,江西,7404.64,27.6,685.22,37.8,1605.42,43.6
2012,4,河北,21293.18,23.1,887.65,1.1,2542.89,-17.8
2012,4,河南,21075.08,18.8,1184.3,65.2,3520.13,18.5
2012,4,浙江,27124.48,17.3,910.96,-22.2,2386.19,-36.4
2012,4,海南,3683.94,62.4,226.38,129.7,558.9,7.0
2012,4,湖北,11845.47,34.7,774.27,35.2,2000.82,33.4
2012,4,湖南,15887.11,1.1,1372.29,38.7,2384.82,-2.6
2012,4,甘肃,3611.55,45.5,156.73,74.7,982.07,62.1
2012,4,福建,17544.45,22.1,684.14,28.6,1976.16,-17.5
2012,4,西藏,27.46,104.6,9.23,,6.2,
2012,4,贵州,9345.06,14.2,431.56,131.7,979.59,-12.2
2012,4,辽宁,28160.61,17.1,1030.19,49.1,3018.66,6.0
2012,4,重庆,16921.17,9.5,1131.6,6.1,1892.91,-19.2
2012,4,陕西,10700.37,24.9,448.42,126.8,1261.66,41.0
2012,4,青海,1237.63,1.7,38.49,287.7,151.35,52.0
2012,4,黑龙,8738.18,74.3,168.59,321.6,531.46,-25.8
2012,5,上海,11787.71,12.7,768.75,12.5,1293.28,-15.3
2012,5,云南,10267.2,48.8,527.3,44.2,2612.98,50.0
2012,5,内蒙,11958.57,39.5,400.05,42.6,1894.93,-28.9
2012,5,北京,10485.41,17.5,437.9,8.9,1048.32,-20.0
2012,5,吉林,6779.07,23.3,321.13,330.2,1568.97,45.7
2012,5,四川,24205.16,22.1,1821.76,25.9,3138.66,10.9
2012,5,天津,6701.96,3.1,296.78,37.2,809.18,1.9
2012,5,宁夏,3707.13,36.1,210.47,57.5,600.46,-11.1
2012,5,安徽,19353.32,24.4,1142.35,50.1,3356.51,-15.3
2012,5,山东,35563.02,26.6,2198.43,29.0,7342.41,-0.3
2012,5,山西,8489.27,26.7,371.5,115.4,1214.5,43.5
2012,5,广东,32267.37,14.7,1998.72,4.7,4861.35,-7.8
2012,5,广西,12740.18,6.1,1005.87,45.0,1667.27,-6.8
2012,5,新疆,5127.22,68.6,342.45,26.0,1113.52,3.5
2012,5,江苏,36847.0,13.1,2937.04,13.4,5817.24,-21.5
2012,5,江西,7683.56,24.0,740.96,23.6,1790.94,24.1
2012,5,河北,22299.12,17.1,1077.56,-3.9,3241.97,-23.3
2012,5,河南,22091.18,20.5,1498.58,60.2,4209.94,12.4
2012,5,浙江,28220.97,17.1,1122.5,-20.6,3281.61,-29.5
2012,5,海南,3922.88,45.1,258.01,114.5,749.31,-13.0
2012,5,湖北,12515.7,28.4,964.4,34.5,2647.41,28.8
2012,5,湖南,16768.45,1.5,1644.51,27.3,2974.74,-6.6
2012,5,甘肃,4040.06,43.6,224.94,91.8,1151.67,39.3
2012,5,福建,18033.15,20.4,797.87,4.6,2437.94,-18.3
2012,5,西藏,27.62,-28.7,9.23,52.1,6.38,
2012,5,贵州,10340.92,18.2,546.92,102.5,1391.43,-14.3
2012,5,辽宁,29218.15,15.0,1276.09,42.4,4987.12,17.7
2012,5,重庆,17578.51,6.4,1299.61,9.2,2414.92,-11.6
2012,5,陕西,11344.96,24.7,536.86,66.3,1728.46,39.9
2012,5,青海,1395.33,4.6,64.98,125.1,261.65,28.5
2012,5,黑龙,9603.54,49.9,461.99,280.0,1244.22,-29.2
2012,6,上海,12057.5,12.1,974.16,16.3,1467.41,-16.3
2012,6,云南,10952.69,41.2,634.76,49.1,3106.72,34.0
2012,6,内蒙,13125.07,19.0,562.25,5.7,2623.18,-38.1
2012,6,北京,11020.67,15.8,568.75,4.6,1461.0,-20.1
2012,6,吉林,8062.73,22.7,410.61,116.5,2583.61,21.6
2012,6,四川,25507.18,19.6,2203.99,32.6,4240.83,7.0
2012,6,天津,7279.08,6.6,463.36,12.4,977.52,3.5
2012,6,宁夏,3948.05,35.8,266.96,49.4,828.55,-0.2
2012,6,安徽,20184.41,20.8,1469.04,40.9,3846.4,-24.2
2012,6,山东,36895.79,22.8,2639.1,18.7,8388.6,-4.0
2012,6,山西,9257.53,23.8,502.25,137.8,1956.42,34.4
2012,6,广东,33124.42,11.4,2326.81,6.2,5563.48,-15.2
2012,6,广西,13370.27,6.3,1183.03,46.7,2107.6,-5.5
2012,6,新疆,5437.49,46.3,440.1,26.8,1379.54,-9.6
2012,6,江苏,38340.73,12.6,3435.62,12.2,7031.68,-17.6
2012,6,江西,7880.9,20.8,792.23,7.6,1986.52,16.0
2012,6,河北,23462.3,11.0,1396.04,-12.1,4234.61,-30.5
2012,6,河南,23563.49,19.3,1845.62,31.5,5405.72,10.9
2012,6,浙江,29014.62,14.7,1315.71,-20.3,3980.56,-30.6
2012,6,海南,4107.26,45.3,273.7,116.7,910.02,-12.0
2012,6,湖北,13608.89,28.2,1256.68,40.1,3394.16,17.6
2012,6,湖南,17305.27,0.8,1977.55,23.9,3356.2,-9.7
2012,6,甘肃,4370.74,39.9,265.33,57.7,1406.86,38.8
2012,6,福建,18489.95,17.1,899.68,-6.4,2918.99,-22.6
2012,6,西藏,29.05,-27.0,9.23,-21.8,7.83,
2012,6,贵州,10691.14,19.0,598.97,54.9,1763.58,
2012,6,辽宁,32424.07,19.1,1728.01,23.5,7881.6,37.8
2012,6,重庆,18056.3,6.7,1560.99,11.1,2823.97,-23.0
2012,6,陕西,11967.1,20.5,626.61,72.6,2144.22,18.0
2012,6,青海,1556.02,10.7,75.6,84.3,409.55,55.3
2012,6,黑龙,10523.08,31.5,556.06,248.8,2192.74,-32.8
2012,7,上海,12199.04,10.5,1125.99,8.7,1596.82,-19.3
2012,7,云南,11388.13,39.5,820.09,43.9,3496.52,34.2
2012,7,内蒙,13937.66,11.2,685.65,-4.3,3293.22,-39.9
2012,7,北京,11390.67,15.8,690.08,9.5,1724.38,-19.0
2012,7,吉林,8563.45,21.3,496.76,87.0,2973.15,15.7
2012,7,四川,26196.96,17.4,2459.23,31.9,4753.82,-1.2
2012,7,天津,7593.77,9.8,505.21,17.2,1072.34,7.6
2012,7,宁夏,4173.84,36.0,317.61,58.0,1016.51,2.1
2012,7,安徽,20688.25,18.9,1698.66,32.4,4236.05,-24.4
2012,7,山东,37733.06,21.6,2851.7,12.5,9145.11,-4.3
2012,7,山西,9721.68,23.6,579.36,112.7,2354.33,38.0
2012,7,广东,33824.29,11.0,2721.91,7.8,6393.49,-11.5
2012,7,广西,13539.27,5.9,1342.33,41.6,2223.22,-7.4
2012,7,新疆,5644.0,32.7,503.02,24.6,1595.41,-20.8
2012,7,江苏,39007.79,10.0,4208.31,18.2,7950.38,-19.4
2012,7,江西,8020.34,16.7,862.94,4.4,2096.5,4.2
2012,7,河北,23912.85,7.4,1674.0,-8.1,4640.5,-33.9
2012,7,河南,24391.71,17.8,2247.2,27.8,6085.66,5.6
2012,7,浙江,29583.3,12.8,1567.61,-19.8,4366.66,-32.8
2012,7,海南,4192.1,43.3,320.01,142.7,967.17,-13.0
2012,7,湖北,13983.4,22.7,1390.42,27.3,3645.98,9.5
2012,7,湖南,17867.23,0.5,2217.78,24.3,3833.68,-10.6
2012,7,甘肃,4593.44,37.9,356.73,58.0,1559.97,29.5
2012,7,福建,18929.35,17.6,1037.32,-9.5,3200.96,-21.2
2012,7,西藏,39.07,-1.8,9.23,-21.8,17.85,
2012,7,贵州,11104.1,20.3,628.44,18.2,2179.69,15.4
2012,7,辽宁,33439.47,15.7,2040.05,23.4,8859.77,22.3
2012,7,重庆,18661.65,7.4,1736.51,12.8,3225.41,-21.9
2012,7,陕西,12179.88,14.7,689.4,69.9,2322.91,-2.0
2012,7,青海,1639.6,12.7,93.91,27.4,484.93,53.8
2012,7,黑龙,11076.8,26.3,730.46,194.5,2592.15,-35.1
2012,8,上海,12605.29,8.3,1292.15,2.8,1984.17,-17.1
2012,8,云南,12289.76,44.5,909.53,38.1,4158.46,36.3
2012,8,内蒙,15264.64,11.8,882.98,4.4,4555.6,-29.6
2012,8,北京,11742.63,11.8,797.51,-4.0,1963.98,-29.6
2012,8,吉林,9186.82,21.6,747.19,131.8,3405.91,9.2
2012,8,四川,26627.41,14.8,2679.89,33.0,5168.89,-6.1
2012,8,天津,7644.66,9.7,513.57,10.0,1117.63,8.1
2012,8,宁夏,4280.88,28.3,409.13,50.3,1127.91,-9.5
2012,8,安徽,22237.55,22.6,1971.99,33.5,5473.49,-12.0
2012,8,山东,39444.54,22.6,3338.85,11.3,10718.74,2.3
2012,8,山西,10175.41,23.9,663.13,78.9,2820.93,43.9
2012,8,广东,35302.86,12.8,3146.18,11.8,7397.21,-7.6
2012,8,广西,13890.12,6.4,1453.85,30.8,2555.53,-2.1
2012,8,新疆,6059.32,29.7,590.86,29.1,1951.64,-16.1
2012,8,江苏,40431.67,11.9,4789.29,19.2,9280.52,-11.1
2012,8,江西,8318.47,16.6,992.57,7.4,2318.57,4.8
2012,8,河北,24933.54,7.7,2096.95,2.1,5509.66,-29.8
2012,8,河南,25527.04,17.9,2572.17,26.1,7074.33,7.0
2012,8,浙江,30606.53,13.4,1784.05,-15.4,5254.72,-27.1
2012,8,海南,4475.23,44.2,379.13,168.1,1185.48,-3.1
2012,8,湖北,14586.71,22.4,1648.22,37.1,4163.19,4.8
2012,8,湖南,18617.33,1.6,2443.15,25.0,4472.4,-7.0
2012,8,甘肃,4909.93,41.9,417.45,67.6,1846.52,42.8
2012,8,福建,19273.2,15.2,1113.01,-12.1,3528.51,-24.9
2012,8,西藏,42.54,-3.8,9.23,-21.8,17.86,
2012,8,贵州,11661.84,23.0,668.6,9.5,2550.15,17.5
2012,8,辽宁,35140.33,11.8,2535.97,29.5,10331.66,7.6
2012,8,重庆,19602.45,10.0,1913.13,16.9,3901.65,-13.2
2012,8,陕西,13166.39,21.8,756.29,37.5,3057.79,14.9
2012,8,青海,1684.16,7.5,108.07,14.0,523.28,19.4
2012,8,黑龙,11928.03,19.5,978.8,160.0,3524.04,-29.3
2012,9,上海,12754.27,6.9,1381.77,-4.0,2119.86,-20.0
2012,9,云南,12746.34,42.1,1013.93,30.9,4591.77,28.7
2012,9,内蒙,15630.62,3.0,976.27,-12.8,4850.17,-37.6
2012,9,北京,12044.13,10.4,971.62,7.8,2210.16,-29.7
2012,9,吉林,9586.1,15.1,808.7,77.5,3824.19,-3.6
2012,9,四川,27383.36,13.8,2925.11,27.5,5812.98,-4.9
2012,9,天津,7855.25,10.3,576.49,4.6,1153.95,1.5
2012,9,宁夏,4607.21,30.7,540.37,48.2,1455.88,1.6
2012,9,安徽,22660.4,18.9,2171.27,23.8,5949.16,-14.4
2012,9,山东,40219.09,21.1,3920.31,9.1,11427.9,0.4
2012,9,山西,10581.76,25.5,822.53,21.6,3147.28,47.9
2012,9,广东,36017.91,11.3,3705.96,18.0,7997.9,-10.6
2012,9,广西,13919.05,4.7,1574.91,34.3,2656.77,-7.6
2012,9,新疆,6293.83,27.2,718.35,29.5,2201.24,-13.6
2012,9,江苏,41096.57,10.3,5171.57,15.7,9980.78,-12.7
2012,9,江西,8527.28,15.0,1066.69,1.8,2472.95,0.3
2012,9,河北,25803.0,6.9,2527.14,4.6,6203.27,-29.1
2012,9,河南,26326.15,16.2,2976.41,22.5,7804.08,3.4
2012,9,浙江,31379.61,13.5,1963.0,-14.7,6033.86,-22.4
2012,9,海南,4589.67,42.5,433.15,114.1,1268.97,-5.4
2012,9,湖北,15137.61,22.5,1865.12,31.1,4563.53,6.9
2012,9,湖南,19053.26,-0.3,2692.69,23.0,4829.1,-13.1
2012,9,甘肃,5114.84,41.4,494.84,44.7,2007.19,45.4
2012,9,福建,19718.92,12.5,1172.69,-22.3,3938.73,-27.6
2012,9,西藏,42.54,-3.8,9.23,-45.7,17.86,
2012,9,贵州,11991.95,20.9,720.02,6.5,2788.12,8.8
2012,9,辽宁,36163.32,11.0,2973.14,19.0,11371.37,8.1
2012,9,重庆,20422.33,9.9,2211.53,23.6,4311.31,-14.7
2012,9,陕西,13577.29,23.1,891.56,43.9,3386.5,18.8
2012,9,青海,1693.3,5.7,104.02,-15.5,595.09,25.6
2012,9,黑龙,12439.59,15.5,1186.23,93.9,4042.51,-29.6
2012,10,上海,13011.22,6.7,1507.83,0.3,2338.01,-19.5
2012,10,云南,13374.16,42.2,1210.63,42.4,5157.13,30.4
2012,10,内蒙,15918.21,-2.2,1360.97,-10.9,5139.66,-39.4
2012,10,北京,12364.78,10.4,1255.87,14.6,2516.5,-27.4
2012,10,吉林,9909.36,10.4,1031.0,49.8,4000.04,-13.1
2012,10,四川,28113.25,13.2,3389.2,33.9,7014.91,4.6
2012,10,天津,7971.09,9.6,605.45,3.7,1222.09,0.9
2012,10,宁夏,4861.85,27.2,650.97,46.0,1693.96,-2.1
2012,10,安徽,23123.81,16.4,2334.58,18.1,6413.61,-15.7
2012,10,山东,40815.24,20.1,4433.15,12.8,12006.96,-0.2
2012,10,山西,10919.48,25.2,892.86,0.8,3463.64,44.8
2012,10,广东,36556.92,9.9,4035.26,17.0,8429.11,-13.5
2012,10,广西,14095.49,4.3,1732.87,31.3,2850.22,-6.3
2012,10,新疆,6506.8,27.8,811.33,18.2,2378.62,-11.0
2012,10,江苏,41921.36,10.2,5614.37,16.7,10744.13,-12.0
2012,10,江西,8760.26,13.7,1163.8,-3.8,2670.99,-2.8
2012,10,河北,26390.58,6.3,3009.93,5.5,6578.37,-30.9
2012,10,河南,27294.7,16.5,3374.3,20.0,8622.46,4.4
2012,10,浙江,32168.75,14.3,2294.97,-9.7,6744.89,-18.3
2012,10,海南,4661.25,39.7,460.6,99.7,1312.48,-9.2
2012,10,湖北,15575.63,22.4,2109.96,35.1,4932.91,6.4
2012,10,湖南,19615.21,0.3,2968.27,22.8,5224.03,-12.8
2012,10,甘肃,5316.5,44.1,604.94,36.4,2144.49,49.5
2012,10,福建,20062.33,11.3,1417.94,-14.7,4226.15,-28.9
2012,10,西藏,42.54,-3.8,9.23,-57.5,17.87,
2012,10,贵州,12257.27,21.0,770.41,6.7,3039.71,10.8
2012,10,辽宁,37291.87,11.9,3691.53,17.3,12466.58,10.4
2012,10,重庆,20749.21,8.1,2841.02,37.0,4713.91,-14.6
2012,10,陕西,13961.72,24.0,1052.08,59.0,3718.42,21.6
2012,10,青海,1838.47,11.6,154.66,-39.6,731.77,40.2
2012,10,黑龙,12699.88,12.9,1527.11,85.5,4278.57,-31.5
2012,11,上海,13189.87,4.8,1609.86,-3.7,2532.45,-23.1
2012,11,云南,13756.97,39.0,1364.35,53.0,5460.18,20.2
2012,11,内蒙,16122.94,-1.6,1641.0,-20.7,5320.31,-37.9
2012,11,北京,12786.07,9.4,1518.75,11.1,2897.28,-26.0
2012,11,吉林,10439.26,16.9,1225.89,14.4,4420.12,-6.6
2012,11,四川,29029.88,11.8,3806.23,31.4,7648.38,2.8
2012,11,天津,8160.96,9.5,799.07,11.9,1372.6,2.7
2012,11,宁夏,4982.66,23.9,885.22,55.5,1804.07,-6.5
2012,11,安徽,24191.91,19.2,2762.93,24.6,7356.98,-7.7
2012,11,山东,42056.04,19.9,5068.94,11.3,13044.62,0.1
2012,11,山西,11209.0,26.3,1053.58,-13.5,3710.62,49.8
2012,11,广东,38130.69,9.5,4623.68,13.6,9766.41,-9.7
2012,11,广西,14662.36,3.0,1853.63,26.9,3249.53,-8.9
2012,11,新疆,6847.43,28.8,1039.12,20.1,2697.28,-6.3
2012,11,江苏,43335.06,11.0,6592.94,21.1,12092.65,-8.2
2012,11,江西,9156.25,14.8,1315.24,-4.9,2985.32,-0.5
2012,11,河北,27071.32,3.4,3592.09,1.5,7202.71,-32.4
2012,11,河南,28515.71,16.6,3745.19,16.3,9619.25,6.4
2012,11,浙江,32861.55,11.7,2644.75,-7.4,7366.62,-22.4
2012,11,海南,4972.91,41.7,535.76,89.1,1543.98,-0.9
2012,11,湖北,16111.54,23.2,2369.5,32.5,5375.01,9.3
2012,11,湖南,20450.32,1.3,3319.31,22.0,5899.03,-11.5
2012,11,甘肃,5491.9,45.3,677.84,30.6,2337.6,55.5
2012,11,福建,20475.16,10.2,1591.35,-14.1,4620.22,-28.9
2012,11,西藏,46.12,4.3,9.23,-57.5,21.46,
2012,11,贵州,12949.12,26.9,927.53,18.4,3507.67,23.5
2012,11,辽宁,38218.26,11.4,4460.24,9.0,13359.54,10.4
2012,11,重庆,21442.19,8.6,3195.03,30.1,5319.79,-12.1
2012,11,陕西,14918.88,25.0,1211.97,72.7,4369.93,20.6
2012,11,青海,1886.53,14.2,270.58,-39.9,768.2,45.9
2012,11,黑龙,13189.03,12.8,1995.2,26.4,4743.4,-30.3
2012,12,上海,13249.97,1.7,2305.06,-3.3,2724.05,-26.9
2012,12,云南,14362.0,30.4,1851.57,17.8,6037.53,23.0
2012,12,内蒙,16507.4,3.9,2449.13,-2.8,5423.42,-34.2
2012,12,北京,13122.49,8.8,2390.86,6.5,3224.21,-24.1
2012,12,吉林,10935.8,19.9,1927.87,2.6,4826.76,-3.3
2012,12,四川,29865.5,10.1,5866.58,38.6,8367.21,-0.8
2012,12,天津,9864.22,6.8,2542.75,20.9,2565.19,-22.2
2012,12,宁夏,5033.26,23.4,1151.97,19.1,1842.78,-7.4
2012,12,安徽,24836.06,19.5,3965.39,9.3,7874.22,-9.1
2012,12,山东,42958.91,18.2,7324.97,15.2,13902.72,-1.2
2012,12,山西,11714.28,25.9,1732.99,-17.9,4166.34,46.2
2012,12,广东,39296.27,8.7,6356.12,3.5,10615.73,-11.6
2012,12,广西,15018.46,5.3,2333.58,1.3,3741.88,-6.3
2012,12,新疆,6896.55,25.8,1736.17,36.7,2823.65,-5.1
2012,12,江苏,45097.54,11.4,9848.4,16.6,13908.44,-5.5
2012,12,江西,9465.63,11.9,1747.48,-8.3,3261.03,-6.5
2012,12,河北,27577.83,3.4,4894.56,-5.5,7641.8,-31.7
2012,12,河南,29559.36,16.6,5870.54,6.2,10515.11,6.3
2012,12,浙江,33422.97,11.7,4292.94,-5.2,7816.8,-23.4
2012,12,海南,5109.49,41.5,856.41,90.6,1661.29,2.0
2012,12,湖北,16819.71,20.8,3273.71,1.6,5976.06,7.2
2012,12,湖南,21356.89,5.0,4457.97,7.5,6631.62,-9.4
2012,12,甘肃,5634.95,37.5,844.5,13.5,2404.51,35.3
2012,12,福建,21121.5,11.5,2232.78,-15.8,5342.97,-24.4
2012,12,西藏,47.33,-2.9,9.23,-57.5,22.68,400.1
2012,12,贵州,13245.31,29.1,1416.77,-2.6,3787.67,31.3
2012,12,辽宁,38502.02,12.0,6438.15,1.8,13828.92,11.1
2012,12,重庆,22009.03,7.9,3990.63,16.5,5813.48,-14.8
2012,12,陕西,15410.57,26.1,1653.94,46.6,4738.32,17.7
2012,12,青海,1891.23,13.5,416.2,-20.0,772.9,45.2
2012,12,黑龙,13484.97,11.2,3245.73,0.4,5074.35,-30.2
2013,1,上海,,,,,,
2013,1,云南,,,,,,
2013,1,内蒙,,,,,,
2013,1,北京,,,,,,
2013,1,吉林,,,,,,
2013,1,四川,,,,,,
2013,1,天津,,,,,,
2013,1,宁夏,,,,,,
2013,1,安徽,,,,,,
2013,1,山东,,,,,,
2013,1,山西,,,,,,
2013,1,广东,,,,,,
2013,1,广西,,,,,,
2013,1,新疆,,,,,,
2013,1,江苏,,,,,,
2013,1,江西,,,,,,
2013,1,河北,,,,,,
2013,1,河南,,,,,,
2013,1,浙江,,,,,,
2013,1,海南,,,,,,
2013,1,湖北,,,,,,
2013,1,湖南,,,,,,
2013,1,甘肃,,,,,,
2013,1,福建,,,,,,
2013,1,西藏,,,,,,
2013,1,贵州,,,,,,
2013,1,辽宁,,,,,,
2013,1,重庆,,,,,,
2013,1,陕西,,,,,,
2013,1,青海,,,,,,
2013,1,黑龙,,,,,,
2013,2,上海,10628.09,2.6,627.19,156.5,533.31,2.9
2013,2,云南,11979.29,56.6,506.68,107.2,1120.49,44.8
2013,2,内蒙,12169.4,18.7,24.29,132.7,54.3,5.7
